Infraccio_Codi Infraccio_Desc_Curta_CA Infraccio_Desc_Curta_ES Infraccio_Desc_Llarga_CA Infraccio_Desc_Llarga_ES Normativa Import_Nominal_€ Tipus_Infraccio Punts_A_Retirar 
1780 CIRCUL_VMP/CICLE_MES_2R_A,B,C1_ACTIV_ECON_FORA_RECORR CIRCULAR_VMP/CICLO_MES_2R_A,B,C1_ACTIV_ECON_FUERA_RECORR (Grups_turistics)_Circular_amb_vehicle_mobilitat_personal_(VMP)_tipus_A_o_B_o_cicle_mes_dues_rodes_tipus_C1_d'us_d'activitat_economica_des_de_el_punt_de_lloguer_fins_a_l'inici_recorregut_autoritzat_o_circulin_fora_itineraris_autoritz_Districte (Grupos_turisticos)_Circular_vehiculo_movilidad_personal_(VMP)_tipus_A_o_B_o_ciclo_mas_dos_ruedas_tipus_C1_de_uso_de_actividad_economica_des_de_el_punto_de_alquiler_hasta_inicio_del_recorrido_autorizado_o_circulen_fuera_itiner_autoriz_Districte OCVV 200 E 0 
1781 Cicle_mes_2r_comercial_incomplit_requisit/pedaleig_assis Cicle_mas_2r_comercial_incump_requisit/pedaleo_asis Circular_amb_un_cicle_de_mes_de_dues_rodes_d'us_d'activitat_economica_incomplint_els_requisits_exigits_per_normativa_d'aplicacio_(pedaleig_assistit_assimilable_a_vehicle_a_motor) Circular_con_un_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividad_economica_incumpliendo_los_requisitos_exigidos_por_normativa_de_aplicacion_(pedaleo_asistido_asimilable_a_vehiculo_a_motor) OCVV 200 M 0 
1782 Cicle_mes_2r_comercial_incomplit_requisit/potencia_super Ciclo_mas_2r_comercial_incumpl_requisit/potencia_super Circular_amb_un_cicle_de_mes_de_dues_rodes_d'us_d'activitat_economica_incomplint_els_requisits_exigits_per_normativa_d'aplicacio_(potencia_superior_a_l'establerta_per_normativa,_assimilable_a_vehicle_a_motor) Circular_con_un_ciclo_de_mas_de_dos_ruedas_de_uso_de_actividadt_economica_incumpliendo_los_requisitos_exigidos_por_normativa_de_aplicacion_(potencia_superior_establecida_por_normativa,_asimilable_a_vehiculo_a_motor) OCVV 200 M 0 
1785 Transport_escolar/menors_mancant_autoritzacio_municipal Transport_escolar/menors_mancant_autoritzacio_municipal Transport_escolar_o_de_menors_que_discorri_integrament_dins_el_terme_municipal_de_Barcelona_mancant_l'autoritzacio_municipal_de_transport_regular_d'us_especial Transporte_escolar_o_de_menores_que_discurran_integramente_dentro_del_termino_municipal_de_Barcelona_sin_la_autorizacion_municipal_de_transporte_regular_de_uso_especial OCVV 4002 E 0 
1787 Transport_escolar/menors_sense_ajuda_de_major_edat_idoni Transporte_escolar/menores_sin__ayuda_de_mayor_edad_idoneo Realitzar_transport_escolar_i_de_menors_que_discorri_integrament_dins_del_terme_municipal_de_Barcelona,_sense_l'assistencia_al_vehicle_d'acompanyant_major_d'edat_idoni_quan_sigui_exigible Realizar_transporte_escolar_y_de_menores_que_discurran_integramente_dentro_del_termino_municipal_de_Barcelona,_sin_la_asstencia_en_el_vehiculo_de_acompanante_mayor_de_edad_idoneo_cuando_sea_exigible OCVV 1002 E 0 
1788 Conductor/acompanyant_transp_esc/menors_sense_certif_penals Conductor/acompanante_transp_esc/menores_sin_certif_penales Realitzar_transport_escolar/menors_amb_conductor_i/o_acompanyant_que_no_disposi_certificat_assenyalat_article_13.5_Llei_Organica_1/1996_Proteccio_Juridica_Menor,_modificacio_parcial_Codi_Civil_i_Llei_Enjudiciament_Civil,_o_norma_que_substitueixi Realizar_transport_escolar/menors_amb_conductor_i/o_acompanyant_que_no_disposi_certificat_assenyalat_article_13.5_Llei_Organica_1/1996_Proteccio_Juridica_Menor,_modificacio_parcial_Codi_Civil_i_Llei_d.Enjudiciament_Civil,_o_norma_que_substitueixi OCVV 1002 E 0 
1789 Falsejar_sollicitud_autoritzacio_transport_especial/menors Falsear_solicitud_autoritzacion_transporte_especial/menores Falsejar_dades_sol.licitud_autoritzacio_especifica_transport_escolar_i_menors_concedida_per_Ajuntament_requerides_per_obtencio_de_la_mateixa Falsejar_dades_sol.licitud_d'.autoritzacio_especifica_transport_escolar_i_menors_concedida_per_Ajuntament_requerides_per_obtencio_de_la_mateixa OCVV 3000 E 0 
1791 Transport_escolar_incomplint_condicions_de_autoritzacio Transporte_escolar_incumpliendo_condiciones_de_autoritzacion Prestacio_del_servei_de_transport_escolar_incomplint_les_condicions_establertes_en_l'autoritzacio,_relatives_a_l'origen_i_destinacio,_parades Prestacion_del_servicio_de_transporte_escolar_incumpliendo_las_condiciones_establecidas_en_la_autorizacion,_relativas_al_origen_y_destino,_paradas OCVV 300 E 0 
1792 Transport_escolar/menors_sense_dur_autoritzacio_concedida Transporte_escolar/menores_sin_llevar_autorizacion_concedida Prestacio_del_servei_de_transport_escolar_o_de_menors_integra_dins_del_terme_municipal_de_Barcelona_sense_dur_a_bord_del_vehicle_l'autoritzacio_especifica_concedida_per_l'Ajuntament Prestacion_del_servicio_de_transporte_escolar_o_de_menores_integro_dentro_del_termino_municipal_de_Barcelona_sin_llevar_a_bordo_del_vehiculo_la_autorizacion_especifica_concedida_por_el_Ayuntamiento OCVV 300 E 0 
1793 ESTACIONAR_LLOCS_NO_HABILITATS_CICLE_2R_C1_O_C2 ESTACIONAR_LUGAR_NO_AUTORIZADO_CICLO_2R_C1_O_C2 Estacionar_un_cicle_de_mes_de_dues_rodes_del_tipus_C1_o_C2_fora_dels_espais_habilitats_a_l'efecte Estacionar_un_ciclo_de_mas_de_dos_ruedas_del_tipo_C1_o_C2_fuera_de_los_espacios_habilitados_al_efecto OCVV 100 E 0 
1794 LLIGAR_VMP_TIPUS_A/B_A_ARBRES_O_ELEM_URBA ATAR_VMP_TIPOS_A/B_A_ARBOL_O_ELEM_URBANO Lligar_vehicle_mobilitat_personal_(VMP)_del_tipus_A_o_B_als_arbres,_semafors,_bancs,_contenidors,_papereres,__marquesines_de_transport_i_elements_de_mobiliari_urba_quan_dificulti_desti/funcionalitat_element Atar_vehiculo_de_movilidad_personal_(VMP)_del_tipo_A_o_B_en_los_arboles,_semaforos,_bancos,_contenedores,_papeleras,__marquesinas_de_transporte_y_elementos_de_mobiliario_urbano_cuando_dificulte_destino/funcionalidad_elemento OCVV 100 E 0 
1795 ESTACIONAR_VMP_TIPO_A/B_A_RESERVA_ESTACIONAMENT APARCAR_VMP_TIPO_A/B_A_RESERVA_ESTACIONAMENTO Estacionar_vehicle_mobil_personal_(VMP)_del_tipus_A_o_B_davant_zones_o_reserves_estacionament_persones_mobilitat_reduida/diversitat_funcional,_de_carrega/descarrega__calcada_o_servei_public,_durant_hores_reserva Estacionar_vehicle_mobil_personal_(VMP)del_tipus_A_o_B_davant_zones_o_reserves_estacionament_persones_mobilitat_reduida/diversitat_funcional,_de_carrega/descarrega__calcada_o_servei_public,_durant_hores_reserva OCVV 100 E 0 
1796 ESTACIONAR_VMP_TIPUS_A/B_A_LLOCS_RESERVATS ESTACIONAR_VMP_TIPO_A/B_LUGAR_RESERVADO Estacionar_vehicle_mobilitat_personal_(VMP)del_tipus_A_o_B_en_llocs_reservats_altres_persones_usuaries_o_serveis_i_a_zones_servei_Bicing Estacionar_vehicle_mobilitat_personal_(VMP)del_tipus_A_o_B_en_llocs_reservats_altres_persones_usuaries_o_serveis_i_a_zones_servei_Bicing OCVV 100 E 0 
1797 ESTACIONAR_VMP_TIPUS_A/B_IMPEDINT_EL_PAS_VIANA ESTACIONAR_VMP_TIPO_A/B_IMPEDIENDO_PASO_PEATON Estacionar_vehicle_mobilitat_personal_(VMP)_del_tipus_A_o_B_a_voreres_quan_s'impedeixi_pas_vianants Estacionar_vehicle_mobilitat_personal_(VMP)_del_tipus_A_o_B_a_voreres_quan_s'impedeixi_pas_vianants OCVV 100 E 0 
1798 CIRCULAR_VEHICLE_MOBILITAT_PERSONAL_PER_TUNEL_URBA CIRCULAR_VEHICULO_MOVILIDAD_PERSONAL_POR_TUNEL_URBANO Circular_amb_un_vehicle_de_mobilitat_personal_(VMP)_per_un_tunel_urba Circular_con_un_vehiculo_de_movilidad_personal_(VMP)_por_un_tunel_urbano RGC 200 M 0 
1801 CIRC_VIA_URBANA_VEHIC_MATERIES_PERILLOSE CIRC_VIA_URBANA_VEHIC_MATERIAS_PELIGROSAS Circular_un_vehicle_en_regim_de_transport_de_mercaderies_perilloses_per_una_via_urbana_en_transit Circular_un_vehiculo_en_regimen_de_transporte_de_mercancias_peligrosas_por_una_via_urbana_en_transito OCVV 500 M 0 
1802 ESTAC_VEHICLE_MATERIES_PERILL_VIA_URBANA ESTAC_VEHICULO__MATERIAS_PELIGR_VIA_URBANA Estacionar_un_vehicle_en_regim_de_transport_de_mercaderies_perilloses_a_les_vies_publiques_del_terme_municipal_de_Barcelona Estacionar_un_vehiculo_en_regimen_de_transporte_de_mercancias_peligrosas_en_las_vias_publicas_del_termino_municipal_de_Barcelona OCVV 500 M 0 
1806 TRANSP_MATERIES_PERILL_VIA_NO_AUTORITZADA TRANSP_MATERIAS_PELIGR_VIA_NO_AUTORIZADA Circular_un_vehicle_en_regim_de_transport_de_mercaderies_perilloses_per_una_via_no_autoritzada_amb_origen_o_desti_al_nucli_urba_a_la_zona_portuaria_descrita_a_Annex_I_de_l'ordenanca Circular_un_vehiculo_en_regimen_de_transporte_de_mercancias_peligrosas_por_una_via_no_autorizada_con_origen_o_destino_al_nucleo_urbano_a_la_zona_portuaria_descrita_en_el_Annex_I_de_la_ordenanza OCVV 200 M 0 
1807 NO_INFORMAR_IMMOBILITZACIO_VEHICLE NO_INFORMAR_INMOVILIZACION_VEHICULO No_informar_de_la_immobilitzacio_del_vehicle,_o_no_adoptar_mesures_de_seguretat_i_proteccio_en_cas_d'incident,_averia_o_incident:_(excepte_en_cas_de_impossibilitat)_sense_risc_imminent_o_perdua_de_mercaderia No_informar_de_la_immobilitzacio_del_vehicle,_o_no_adoptar_mesures_de_seguretat_i_proteccio_en_cas_d.incident,_averia_o_incident:_(excepte_en_cas_d.impossibilitat)_sense_risc_imminent_o_perdua_de_mercaderia OCVV 200 M 0 
1808 No_respectar_restriccions_vehicle_mercaderies_perilloses No_respetar_restricciones_vehiculo_mercaderias_peligrosas Circular_un_vehicle_en_regim_de_transport_de_mercaderies_perilloses_no_respectant_les_restriccions_a_la_circulacio_per_rao_de_calendari Circular_un_vehiculo_en_regimen_de_transporte_de_mercancias_peligrosas_no_respetando_las_restricciones_a_la_circulacion_per_razon_de_calendario OCVV 200 M 0 
1809 Circular_vehicle_mercaderies_perilloses_per_un_tunel Circular_vehiculo_mercaderias_peligrosas_por_un_tunel Circular_un_vehicle_en_regim_de_transport_de_mercaderies_perilloses_en_un_tram_de_via_definida_o_senyalitzada_com_a_tunel Circular_un_vehiculo_en_regimen_de_transporte_de_mercancias_peligrosas_en_un_tramo_de_via_definida_o_senalizada_como_tunel OCVV 200 M 0 
1810 Fer_operacions_carrega/desc_amb_interrupcions/lentament Operaciones_de_carga/desc_con_interrupciones_o_lentamente Realitzar_les_persones_transportistes_i/o_recepcionistes_les_operacions_de_carrega_i_descarrega_amb_interrupcions_i/o_sense_rapidesa Realizar_las_personas_transportistas_y/o_recepcionistas_las_operaciones_de_carga_y_descarga_con_interrupciones_y/o_sin_rapidez OCVV 200 M 0 
1820 Vehicle_mercaderies_incompleix_restriccions_circulacio Vehiculo_mercaderias_incumple_restricciones_circulacion Circular_un_vehicle_de_transport_de_mercaderies_incomplint_les_restriccions_temporals_a_la_circulacio_imposades_pels_senyals_i_per_les_autoritats_o_pels_seus_agents Circular_un_vehicle_de_transport_de_mercaderies_incomplint_les_restriccions_temporals_a_la_circulacio_imposades_pels_senyals_i_per_les_autoritats_o_pels_seus_agents OCVV 200 M 0 
1821 Circular_vehicle_mercaderis_sense_autoritzacio_especial Circular_vehiculo_mercaderias_sin_autorizacion_especial Circular_un_vehicle_de_transport_de_mercaderies_sense_haver_obtingut_la_corresponent_autoritzacio_especial_que_empari_el_vehicle_per_poder_circular_en_els_itineraris_i_terminis_subjectes_a_restriccio Circular_un_vehicle_de_transport_de_mercaderies_sense_haver_obtingut_la_corresponent_autoritzacio_especial_que_empari_el_vehicle_per_poder_circular_en_els_itineraris_i_terminis_subjectes_a_restriccio OCVV 500 M 0 
1822 Vehicle_MMA_mes_7.5tm_zones_nivell_restriccio_espec_1_carril Vehiculo_MMA_mas7.5tm_zonas_nivel_restriccion_espec_1_carril Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_de_les_zones_amb_nivell_de_restriccio_especial,_un_sols_carril_de_circulacio,_amb_MMA_sigui_superior_a_7,5_tones_i_la_seva_llargaria_sigui_superior_a_7_metres Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_de_les_zones_amb_nivell_de_restriccio_especial,_d.un_sols_carril_de_circulacio,_amb_MMA_sigui_superior_a_7,5_tones_i_la_seva_llargaria_sigui_superior_a_7_metres OCVV 500 M 0 
1823 Vehicle_MMA_mes_12t_i_mes_10m_a_vies_amb_1_carril_de_5-23h Vehiculo_MMA_mas_12t_y_mas_10m_en_vias_con_1_carril_de_5-23h Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_amb_un_carril_de_circulacio_amb_MMA_superior_a_12_tones_i_de_llargaria_superior_10_metres_entre_les_5_a_les_23_hores Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_amb_un_carril_de_circulacio_amb_MMA_superior_a_12_tones_i_de_llargaria_superior_10_metres_entre_les_5_a_les_23_hores OCVV 500 M 0 
1824 Vehicle_MMA_mas_18t_i_mas_12m_a_vies_amb_1_carril_de_23-5h Vehiculo_MMA_mas_18t_y_mas_12m_en_vias_con_1_carril_de_23-5h Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_amb_un_carril_de_circulacio_amb_MMA_superior_a_18_tones_i_de_llargaria_superior_12_metres_entre_les_23_i_les_5_hores Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_amb_un_carril_de_circulacio_amb_MMA_superior_a_18_tones_i_de_llargaria_superior_12_metres_entre_les_23_i_les_5_hores OCVV 500 M 0 
1826 Vehicle_MMA_mes_44t_i_mes_16,5m_vies_2_o_mes_carrils_23-5h Vehiculo_MMA_mas_44t_y_mas_16,5m_vias_2_o_mas_carriles_23-5h Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_amb_dos_o_mes_carrils_de_circulacio_o_per_la_Ronda_del_Litoral_amb_MMA_superior_a_18_tones_i_de_llargaria_superior_12_metres_entre_les_5_a_les_23_hores Circular_un_vehicle_de_transport_de_mercaderies_per_les_vies_amb_dos_o_mes_carrils_de_circulacio_o_per_la_Ronda_del_Litoral_amb_MMA_superior_a_18_tones_i_de_llargaria_superior_12_metres_entre_les_5_a_les_23_hores OCVV 500 M 0 
1827 Circular_vehicle_MMA_mes_18t_i_mes_12_m_per_Rda_de_Dalt Circular_vehiculo_MMA_mas_18t_y_mas_12m_por_Rda_de_Dalt Circular_vehicle_transport_mercaderies_mercaderies_vies_amb_dos_o_mes_carrils_circulacio_o_Ronda_Litoral_amb_MMA_superior__44_tones_i_llargaria_superior_16,5_metres_per_vies_amb_dos_o_mes_carrils_circulacio_o_per_Ronda_Litoral_entre_les_23_i_les_5_hores Circular_vehicle_transport_mercaderies_mercaderies_vies_amb_dos_o_mes_carrils_circulacio_o_Ronda_Litoral_amb_MMA_superior__44_tones_i_llargaria_superior_16,5_metres_per_vies_amb_dos_o_mes_carrils_circulacio_o_per_Ronda_Litoral_entre_les_23_i_les_5_hores OCVV 500 M 0 
1828 Circular_vehicle_mercaderies_per_R_Dalt_amb_mes_de_18T_o_12m A Circular_un_vehicle_de_transport_de_mercaderies_per_la_Ronda_de_Dalt_amb_MMA_superior_a_18_tones_o_de_llargaria_superior_12_metres Circular_un_vehicle_de_transport_de_mercaderies_per_la_Ronda_de_Dalt_amb_MMA_superior_a_18_tones_o_de_llargaria_superior_12_metres OCVV 500 M 0 
1835 CIRC_VEHIC_PES/MESURES_ESPEC_SENSE_AUTOR CIRC_VEHIC_PESO/MEDIDAS_ESPEC_SIN_AUTORI Circular_per_les_vies_publiques_de_la_ciutat_vehicles_de_pes_o_mesures_especials_sense_l'autoritzacio_municipal. Circular_per_las_vias_publicas_de_la_ciudad_vehiculos_de_peso_o_medidas_especiales_sin_la_autoritzacion_municipal. OCVV 500 M 0 
1836 INCOMPLIR_NORM_PERMIS_MUNIC_TRANSP_ESPEC INCUMPLIR_NORM_PERMIS_MUNIC_TRANSP_ESPEC Incomplir_normes_o_condicions_establertes_en_el_permis_municipal_per_al_transport_especial. Incomplir_normes_o_condicions_establertes_en_el_permis_municipal_per_al_transport_especial. OCVV 200 M 0 
2340 SENYALITZAR_GUAL_SENSE_LLICENCIA SENALIZAR_VADO_SIN_LICENCIA Senyalitzacio_d'un_gual_sense_haver-ne_obtingut_la_llicencia. - OCVV 150 E 0 
2341 COLOCAR_RAMPA_O_SIMILAR_PER_ACCES_VEHICL COLOCAR_RAMPA_O_SIMILAR_PARA_ACCESO_VEHI Col.locar_rampes_o_elements_equivalents_per_facilitar_l'acces_de_vehicles_als_immobles_per_sobre_de_la_vorera. - OCVV 60 E 0 
2342 SENYALITZACIO_GUAL_INEXISTENT/MAL_ESTAT SENALIZACION_VADO_INEXISTENTE/MAL_ESTADO Falta_de_senyalitzacio_del_gual_o_falta_de_manteniment_dels_senyals. - OCVV 90 E 0 
2343 ENTR/SORT_VEHIC_A_IMMOBLE_PER_VORERA ENTR/SALIDA_VEHIC_A_INMUEBLE_POR_ACERA Entrar_en_un_immoble_o_sortir-ne_amb_un_vehicle_per_sobre_de_la_vorera_sense_llicencia. - OCVV 60 M 0 
2344 US_DE_GUAL_DIFERENT_DE_L'AUTORITZAT USO_DE_VADO_DIFERENTE_AL_AUTORIZADO Utilitzar_el_gual_per_a_un_us_diferent_de_l'autoritzat. - OCVV 60 E 0 
2345 NO_EFECTUAR_CANVI_DE_NOM_DE_GUAL NO_EFECTUAR_CAMBIO_DE_NOMBRE_DE_VADO No_fer_el_canvi_de_nom - OCVV 60 E 0 
2346 SENYALITZACIO_HORITZONTAL_GUAL_INADEQUAD SENALIZACION_HORIZONTAL_VADO_INADECUADA Senyalitzacio_horitzontal_indeguda - OCVV 90 E 0 
2347 SENYALITZACIO_VERTICAL_GUAL_INADEQUADA SENALIZACION_VERTICAL_VADO_INADECUADA Senyalitzacio_vertical_indeguda - OCVV 90 E 0 
2349 CONSTRUIR_GUAL_NO_AJUSTAT_A_LLICENCIA CONSTRUIR_VADO_NO_AJUSTADO_A_LICENCIA Construir_el_gual_sense_ajustar-se_a_les_caracteristiques_de_la_llicencia - OCVV 150 E 0 
2350 MAL_ESTAT_DE_CONSERVACIO_DE_GUAL MAL_ESTADO_DE_CONSERVACION_DE_VADO Mal_estat_de_conservacio_del_gual. - OCVV 90 E 0 
3240 CIRCULAR_SENSE_AUTORT_ESPEC_VEH_TR_CARREGA_IND_SUPERANT_DIM CIRCULAR_SIN_AUTORT_ESPEC_VEH_TR_CARGA_IND_SUPERAND_DIM Circular_sense_autoritzacio_especial_amb_el_vehicle_resenyat_que_transporta_carrega_indivisible_les_dimensions_la_qual,_inclosa_la_carrega,_excedeixen_dels_limits_reglamentaris - RGC 500 M 0 
3250 NO_PORTAR_INSTAL_PROTEC_CARREGA_EN_VEH_TRANSP_PERSON/CARREGA NO_LLEVAR_INSTAL_PROTEC_CARGA_EN_VEH_TRANSP_PERSON/CARGA No_portar_instal.lada_la_proteccio_reglamentaria_de_la_carrega_en_un_vehicle_autoritzat_per_transportar_simultaniament_persones_i_carrega No_portar_instal.lada_la_proteccio_reglamentaria_de_la_carrega_en_un_vehicle_autoritzat_per_transportar_simultaniament_persones_i_carrega RGC 200 M 0 
3251 CIRCULAR_VEH_INCOMPLINT_CONDICIONS_ESTABL_AUTORITZ_ESPECIAL CIRCULAR_VEH_INCUMPLIENDOCONDICIONS_ESTABL_AUTORITZ_ESPECIAL Circular_amb_el_vehicle_ressenyat_incomplint_les_condicions_establertes_en_l'autoritzacio_especial Circular_amb_el_vehicle_ressenyat_incomplint_les_condicions_establertes_en_l'autoritzacio_especial RGC 500 M 0 
3252 CONDUIR_AMB_VEH_CRISTAL_NO_PERMET_VISIBI_PER_COLOC_LLAM/ADHE CONDUCIR_VEH_CRISTAL_NO_PERMIT_VISIBI_PER_COLOC_LAM/ADHE Circular_amb_un_vehicle_la_superficie_de_cristall_del_qual_no_permet_al_seu_conductor_la_visibilitat_diafana_sobre_tota_la_via_per_la_col.locacio_de_lamines_o_adhesius Circular_amb_un_vehicle_la_superficie_de_cristall_del_qual_no_permet_al_seu_conductor_la_visibilitat_diafana_sobre_tota_la_via_per_la_col.locacio_de_lamines_o_adhesius RGC 200 M 0 
3253 CIRCULAR_VEH_PROV_LAMINES/CORTIN_SENSE_DUR_2_MIRALLS_RETR_EX CIRCULAR_VEH_PROV_LAMINES/CORTIN_SIN__LLEV2_ESP_RETR_EX Circular_amb_un_vehicle_proveit_de_cortinetes_contra_el_sol_en_les_finestres_posteriors_sense_dur_els_dos_miralls_retrovisors_exteriors_reglamentaris - RGC 200 M 0 
3254 CIRCULAR_VEH_PROV_LLAMIN_ADHES_VIDRES_SENE_HOMOL_VIDRE/LLAM CIRCULAR_VEH_PROV_LLMIN_ADHES_CRISTAL_SIN_HOMOL_VIDRIO/LAM Circular_amb_un_vehicle_proveit_de_lamines_adhesives_en_els_vidres_sense_tenir_homologat_el_vidre_amb_la_lamina_incorporada - RGC 200 M 0 
3255 COLLOCAR_VEH_VIDRES_INTATS/ACOLORITS_NO_HOMOLOGAT COLOCAR_VEH_VIDRIOS_INTATS/CON_COLOR_NO_HOMOLOGAT Col.locar_en_el_vehicle_vidres_tintats_o_acolorits_no_homologats - RGC 200 M 0 
3257 INSTALLAR_APARELLS_EMIS_LLUM/SENYAL_ACUST_ESPEC_SENSE_AUT INSTALAR_APARAT_EMIS_LUZ/SENAL_ACUST_ESPEC_SIN_AUT Instal.lar_aparells_emissors_de_llum_i_senyals_acustics_especials_sense_l'autoritzacio_corresponent - RGC 200 M 0 
3258 NO_TENER_INSTAL_UN_VEH_ESPEC_SENYALIT_LUMIN_CORRESP NO_TENER_INSTAL_UN_VEH_ESPEC_SENALIT_LUMIN_CORRESP No_tenir_instal.lada,_un_vehicle_especial,_la_senyalitzacio_lluminosa_corresponent - RGC 200 M 0 
3280 TAXA_ALCOH_SUP_0.15_MG/L-SENS_PERMIS_COND TASA_ALCOH_SUP_O.15_MG/L-SIN_PERMISO_COND Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,15_mg/l_i_sense_tenir_el_permis_/_la_llicencia_de_conduir - RGC 500 M 0 
3281 TASA_ALCOHOL_CONDUCTOR_MES_DE_0.15_MG/L TASA_ALCOHOL_CONDUCTOR_MAS_DE_0.15_MG/L Conduir_un_vehicle._Taxa_alcohol_en_aire_expirat_superior_a_0,15_mg/l,_conductor_professional,_servei_public,_mercaderies_perilloses,_transports_especials,_novells... - RGC 500 M 4 
3282 REINCIDIR_EN_CONDUCCIO_AMB_TAXA_ALCOHOL_SUPERIOR_A_0.15MG/L REINCIDIR_EN_CONDUCCION_CON_TASA_ALCOHOL_SUPERIOR_A_0.15MG/L Conductor_reincident._Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,15_mg/l,_conductor_professional,_servei_public,_mercaderies_perilloses,_transports_especials,_novells - RGC 1000 M 4 
3283 CONDUIR_BICI/VMP/CICLE_AMB_TAXA_ALCOHOL_SUP_0.25_MG/L CONDUCIR_BICI/VMP/CICLO_AMB_TAXA_ALCOHOL_SUP_0.25_MG/L Conduir_una_BICI/VMP/CICLE._Taxa_d'alcohol_en_aire_expirat_superior_a_0,25_mg/l - RGC 500 M 0 
3284 TAXA_ALCOHOL_CONDUCTOR_MES_DE_O.25_MG/L TASA_ALCOHOL_CONDUCTOR_MAS_DE_0.25_MG/L Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,25_mg/l - RGC 500 M 4 
3285 REINCIDIR_EN_CONDUCCIO_AMB_TAXA_ALCOHOL_SUPERIOR_A_0.25MG/L REINCIDIR_EN_CONDUCCION_CON_TASA_ALCOHOL_SUPERIOR_A_0.25MG/L Conductor_reincident._Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,25_mg/l - RGC 1000 M 4 
3286 TAXA_ALCOHOL_SUP_0.30_MG/L_SENSE_PERMIS/LLICENCIA_CONDUIR TASA_ALCOHOL_SUP_0.30_MG/L_SIN_PERMISO/LICENCIA_CONDUCIR Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,30_mg/l_i_sense_tenir_el_permis_/_la_llicencia_de_conduir - RGC 1000 M 0 
3287 TAXA_ALCOHOL_CONDUCTOR_SUPERIOR_A_0.30_MG/L TASA_ALCOHOL_CONDUCTOR_SUPERIOR_A_0.30_MG/L Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,30_mg/l,_conductor_professional,_servei_public,_mercaderies_perilloses,_transports_especials,_novells... - RGC 1000 M 6 
3288 REINCIDIR_EN_CONDUCCIO_AMB_TAXA_ALCOHOL_SUPERIOR_A_0.30MG/L REINCIDIR_EN_CONDUCCION_CON_TASA_ALCOHOL_SUPERIOR_A_0.30MG/L Conductor_reincident._Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,30_mg/l,_conductor_professional,_servei_public,_mercaderies_perilloses,_transports_especials,_novells - RGC 1000 M 6 
3289 CONDUIR_BICI/VMP/CICLE_TAXA_ALCOH_AIRE_EXPIR_SUP_0.50_MG/L CONDUCIR_BICI/VMP/CICLO_TAXA_ALCOH_AIRE_EXP_SUP_0.50_MG/L Conduir_un_bicicleta/vehicle_mobilitat_personal_(VMP)._Taxa_d'alcohol_en_aire_expirat_superior_a_0,50_mg/l - RGC 1000 M 0 
3290 TAXA_ALCOHOL_CONDUCTOR_MES_DE_0.50_MG/L TASA_ALCOHOL_CONDUCTOR_MAS_DE_0.50_MG/L Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,50_mg/l - RGC 1000 M 6 
3291 REINCIDIR_EN_CONDUCCIO_AMB_TAXA_ALCOHOL_SUPERIOR_A_0.50MG/L REINCIDIR_EN_CONDUCCION_CON_TASA_ALCOHOL_SUPERIOR_A_0.50MG/L Conductor_reincident._Conduir_un_vehicle._Taxa_d'alcohol_en_aire_expirat_superior_a_0,50_mg/l - RGC 1000 M 6 
3292 NEGATIVA_A_PROVES_DETECC._ALCOHOLICACOND._SENSE_PERMIS/LLIC NEGATIVA_A_PRUEBAS_DETEC._ALCOHOLICA_COND._SIN_PERMISO/LICEN No_sotmetre's_a_les_proves_de_deteccio_alcoholica,_el_conductor_d'un_vehicle,_sense_tenir_el_permis_/_la_llicencia_de_conduir. - RGC 1000 M 0 
3293 NEGATIVA_A_PROVA_DETECCIO_ALCOHOLICA_EL_CONDUCTOR_VEHICLE NEGATIVA_A_PRUEBA_DETECCION_ALCOHOLICA_EL_CONDUCTOR_VEHICUL No_sotmetre's_a_les_proves_de_deteccio_alcoholica,_el_conductor_d'un_vehicle - RGC 1000 M 6 
3294 NEGATIVA_A_PROVES_ALCOHOL_CONDUCTOR_BICI/VMP/CICLE NEGATIVA_A_PRUEBAS__ALCOHOL_CONDUCTOR_BICI/VMP/CICLO No_sotmetre's,_el_conductor_d'una_bicicleta/vehicle_mobilitat_personal_(VMP)_a_les_proves_de_deteccio_alcoholica - RGC 1000 M 0 
